mover,translateX,translateY,translateZ,rotateX,rotateY,rotateZ,scaleX,scaleY,scaleZ
Mery_ac_rg_suplid02_sg,0.08959935,0.11397929,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_upLip_01_control,0.1312429,-0.03041982,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_rg_suplid01_sg,-0.25248212,0.087625,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_loLip_04_control,-0.12889863,0.13655462,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_lf_nose,0.0,0.35418796,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_lf_lowlid01_sg,0.24942409,0.10975091,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_upLip_04_control,0.20306012,0.14604634,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_lf_tinyCorner_control,-0.14688337,0.3335417,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_general_rg_brow,0.0,-0.13653583,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_loLip_01_control,-0.07163174,0.03484027,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_rg_pupila,0.0,-0.07550081,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_rg_stickyLips_control,0.0,0.65561229,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_rg_nose,0.0,0.27812407,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_lf_iris,0.0,-0.22470032,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_loLip_02_control,-0.21511097,0.18276325,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_rg_tinyCorner_control,-0.17061498,0.27042725,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_lf_cheekbone,0.0,0.59718113,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_rg_lowlid02_sg,-0.26983418,0.02060741,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_lf_moflete,0.0,0.24673696,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_rg_inffLid_move_sg,0.05402374,0.33288178,0.0,0.0,0.0,13.01418223,1.0,1.0,1.0
Mery_ac_upLip_02_control,-0.37897916,0.1368465,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_jaw_front,0.02398488,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_loLip_03_control,-0.06471693,-0.0266536,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_rg_brow02,0.0,0.06395237,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_rg_brow03,0.0,0.05599158,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_rg_suplid03_sg,-0.2547508,-0.1642833,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_rg_brow01,0.0,0.11243935,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_lf_suplid01_sg,0.23544191,0.17436027,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_cn_jaw_control,0.02732485,-0.06326545,0.0,0.0,0.0,-1.01642884,1.0,1.0,1.0
Mery_ac_lf_corner_control,-0.08020095,-0.05393401,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_lf_infLid_move_sg,0.27758033,0.33953415,0.0,0.0,0.0,6.90948148,1.0,1.0,1.0
Mery_ac_rg_lowlid03_sg,-0.20067544,-0.07802253,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_up_lf_lip_inout,0.0,0.2431536,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_upLip_05_control,0.31765084,-0.14924071,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_rg_iris,0.0,0.10372645,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_rg_lowlid01_sg,-0.03167426,0.17942548,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_lf_supfLid_move_sg,0.0724225,0.1713133,0.0,0.0,0.0,-4.49441883,1.0,1.0,1.0
Mery_ac_cn_inout_mouth,0.0,0.23423561,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_rg_corner_control,-0.04527924,-0.11608093,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_lf_suplid03_sg,-0.14746922,-0.06954655,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_loLip_05_control,0.2797082,0.2708508,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_lf_lowlid02_sg,0.15089349,0.03504379,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Mery_ac_dw_rg_lip_inout,0.0,0.10216523,0.0,0.0,0.0,0.0,1.0,1.0,1.0
